102	37818	3	6.66
8	5960	5	7.86
5726	25733	3	45.9
1922	104	30	10.75
902	738	5	16.34
932	529	4	9.2
25958	20951	4	84.01
127	23917	3	12.76
905	102	80	11.43
3965	12	26	7.43
2401	1027	3	15.03
27928	120	3	10.69
5732	12	20	12.88
271	989	6	8.63
308	385	27	66.14
272	373	17	21.51
149	3744	8	16.05
1354	412	6	19.15
2891	107	17	14.71
842	111	33	6.78
334	410	8	6.96
658	449	7	15.6
655	1098	5	17.08
620	228	23	55
621	344	9	16.82
10347	1623	3	28.43
1877	187	6	9.13
128	26549	3	12.67
9293	169	4	14.5
377	292	10	7.07
7534	159	3	7.06
111	4363	12	14.36
6542	198	3	8.87
569	127	59	71.1
1556	2109	3	16.65
2541	582	4	17.78
11047	114	6	13.19
3053	394	3	10.18
1043	625	3	6.9
608	357	7	10.99
109	157	384	7.21
2294	2341	3	19.75
13329	114	5	11.22
125	16255	3	7.66
1149	898	3	9.8
582	10800	11	129.12
323	413	10	11.39
34765	101	3	6.69
15795	107	6	19.66
730	528	4	7.41
731	146	18	7.35
474	7360	3	17.54
6739	474	3	16.87
191	2175	6	10.96
6740	106	7	7.49
286	1028	6	10.41
796	566	4	8.45
1274	1539	3	13.55
5811	150	6	14.43
257	1904	17	81.31
8759	145	4	9.02
108	3450	14	11.97
102	29891	3	6.66
143	4342	6	8.79
36125	209	3	26.05
564	164	16	10.22
18462	9	3	9.89
169	6556	4	11.1
10405	867	3	24.51
139	8094	4	7.73
627	29101	3	35.68
8763	142	5	13.2
264	241	21	11.23
805	1703	6	31.17
3359	255	3	6.72
16	3447	12	13.28
4166	8167	3	32.58
172	3517	4	6.82
835	104	58	7.79
170	492	23	22.57
118	2122	27	42.78
4383	9	8	13.78
17853	6746	5	81.13
114	3014	14	12.15
19096	119	3	6.95
35351	1571	3	41.72
1343	388	4	9.15
236	234	22	8.32
182	12873	4	20.25
5759	103	15	13.81
738	1350	6	26.99
649	223	9	8.27
676	275	7	7.65
4319	122	25	94.03
679	1871	4	16.86
12122	116	4	6.65
11164	164	4	16.43
1222	119	25	14.85
614	448	5	7.64
117	1367	86	288.7
15419	8	3	8.65
1218	1653	6	36.24
107	38117	3	12.57
23073	112	3	6.85
22980	18255	5	103.63
219	9964	3	12.87
113	4335	13	18.81
23490	115	3	7.3
876	101	91	23.05
34496	101	3	6.69
532	3396	3	12.91
7202	189	3	9.87
610	451	6	11.33
17710	2	3	7.6
104	32114	3	9.17
195	1284	11	21.61
17428	26062	4	81.37
137	2116	11	12.2
3055	4883	3	26.77
59	1342	23	38.57
135	933	26	26.37
223	601	9	7.31
9	30022	3	17.9
1271	1194	3	11.95
4465	7704	14	216.76
3863	107	15	17.92
375	4990	3	12.9
533	2234	3	10.34
1875	102	44	14.83
33445	102	3	6.66
3406	285	4	12.78
112	7237	12	29.1
374	377	10	12.8
8270	142	4	8.19
411	611	5	6.8
102	28142	4	8.88
471	589	5	7.92
571	154	23	17.52
1078	1008	3	10.06
1043	441	6	17
12938	127	6	23.18
13965	128	4	12.13
474	4222	4	20.47
109	1566	33	29.11
191	1224	9	13.82
2	1105	21	8.28
107	317	107	8.47
641	167	15	10.85
137	347	42	7.36
827	2755	3	14.43
674	1441	3	9.39
1180	277	6	11.1
228	170	46	18.72
4217	105	12	8.02
167	3239	5	8.42
59	3103	10	17.49
108	2290	20	14.4
290	106	140	24.88
1274	152	11	9.48
106	3081	13	7.26
1724	2209	3	17.61
4346	3852	5	51.39
3349	112	19	27.95
114	23582	3	7.33
6668	189	4	14.12
2307	38142	3	43.99
8878	483	3	19.32
1899	17746	6	85.88
568	2458	3	11.18
21	9711	4	11.64
1157	24405	4	53.04
408	915	4	7.39
23560	112	3	6.85
1075	802	5	19.35
472	1750	4	12.87
107	5062	11	13.04
979	1315	6	30.45
782	9262	4	32.93
29720	120	3	15.02
708	2208	4	18.42
4221	12	29	26.44
232	173	35	8.07
105	13975	8	29.84
4257	145	7	12.32
645	164	15	11.13
140	342	44	10.8
266	2627	4	9.68
706	727	4	9.5
117	1100	27	12.12
200	300	28	20.51
201	431	12	8.17
802	2262	3	13.14
23671	257	3	24.32
105	11338	6	8.9
5059	209	3	7.63
1069	781	3	8.49
3078	8	11	17.05
14469	113	4	7.83
595	220	16	26.12
8484	122	11	40.12
8	26233	3	13.39
299	5239	10	63.19
103	10014	8	7.1
532	2647	3	11.29
171	6964	4	13.46
1	6345	3	6.8
560	223	14	18.85
6084	120	9	16.65
2124	128	12	10.3
2632	313	3	7.15
9	12122	3	7.07
429	1257	10	41.48
5669	103	15	12.52
1481	45	10	16.51
39	7429	5	19.11
1314	969	5	23.39
1313	845	3	10.2
37301	112	3	13.11
19546	135	3	10.04
39	3954	4	7.35
1350	14	111	11.27
4930	163	5	11.9
1157	1097	3	10.96
144	1178	26	42.37
10684	154	4	13.63
3741	120	10	10.61
897	9242	3	23.53
682	126	26	7.61
12824	114	4	6.9
59	17647	5	26.35
120	31740	3	15.02
503	2375	3	10.39
122	10117	12	62.06
348	1301	11	42.32
949	1159	3	10.08
716	8379	3	21.61
4738	21538	3	42.25
15082	105	6	14.06
917	456	4	7.86
107	4173	26	71.44
2612	316	3	7.09
408	2627	12	73.8
1077	771	3	8.41
5041	8	8	16.04
1048	164	14	19.93
192	1513	10	20.9
700	1312	3	9.17
26098	101	4	8.93
110	1928	20	9.85
6967	164	3	7.35
324	3372	3	8.96
1659	137	12	9.55
1151	320	6	12.99
13	1181	15	13.66
1338	102	60	18.66
9504	9628	3	40.4
110	3903	14	14.9
35235	30623	3	68.49
103	29761	3	8.01
293	7	6	8.13
256	178	46	35.82
292	190	57	89.6
375	214	16	10.84
13034	229	3	15.74
8270	124	13	56.77
9295	126	9	32.41
16870	365	3	21.94
8234	9	4	7.12
571	2541	3	11.44
12589	115	4	6.85
9321	198	4	17.65
59	7899	4	7.9
117	23295	3	7.95
34693	25102	3	63.99
16775	123	5	19.38
506	143	26	7.9
10031	554	3	20.82
1553	12	90	79.8
1851	6760	4	36.96
107	5617	19	53.65
24041	116	3	9.14
12009	105	6	10.27
1587	194	6	7.79
153	31661	3	21.07
165	169	150	144.93
38350	102	3	6.66
2171	182	5	6.8
106	1277	25	6.73
291	3809	3	8.91
5396	190	3	6.88
699	703	5	13.38
111	107	1747	123.4
9112	187	3	10.61
19056	2	4	13.26
3316	431	4	19.12
795	129	76	188.18
702	3551	3	14.97
106	3500	13	9.68
323	626	7	9.21
224	276	18	6.83
122	12619	4	8.16
167	2771	5	6.93
3800	829	3	16.69
119	19076	3	6.95
8723	119	7	15.08
494	1478	4	12.21
7556	110	12	28.89
595	1706	6	27.09
8963	102	9	7.13
5578	564	5	33.44
171	5700	5	17.16
526	140	51	60.09
10977	196	5	27.23
142	6052	5	8.92
145	4400	9	20.72
12930	85	3	10.31
9447	261	12	115.31
2600	14	59	11.64
104	11161	8	13.02
4650	225	3	7.8
103	8273	10	9.2
10918	616	3	22.83
8	24878	3	13.39
910	155	12	6.93
592	3405	3	13.8
155	10294	3	8.18
16	7722	6	11.61
1960	588	3	10.09
4817	9998	3	34.94
1350	1524	8	53.26
9542	7862	4	54.42
101	14082	8	17.85
116	2202	15	6.77
12666	125	4	9.59
862	10417	4	36.03
115	112	1425	67.07
114	749	41	14.27
802	3743	3	16.38
118	1274	20	6.81
3263	21	8	14.91
11702	408	3	20.92
681	1160	3	8.06
103	15008	6	8.25
4256	3581	4	38.5
9054	1625	3	27.32
1034	6696	8	78.6
1857	57	12	12.66
236	1044	7	10.02
14684	119	4	9.27
7775	9	4	6.67
154	13797	3	10.22
131	13809	3	6.82
10712	136	4	10.01
4347	149	6	10.7
113	196	201	14.86
5374	147	5	8.47
678	329	20	69.16
1159	12	95	27.41
1187	756	3	8.86
648	678	4	8.45
8434	11797	3	41.26
234	2401	7	20.83
45	754	11	8.13
200	5945	3	8.24
2120	293	5	13.6
111	21861	3	6.91
4454	102	18	8.19
7528	12	16	13.47
142	5227	5	7.48
1385	222	6	9.31
1419	316	9	29.31
911	777	3	8.02
1930	514	3	9.21
227	3832	3	6.95
4922	248	3	8.96
3192	745	3	14.63
672	1088	4	12.15
135	103	1502	44.48
30575	116	3	13.41
608	374	41	209.05
259	3127	6	20.85
190	181	128	202.6
254	1512	5	8.54
288	219	19	8.85
289	351	11	7.87
2479	5354	3	25.99
59	3778	6	7.36
116	20286	3	7.13
638	2253	4	17.82
115	20410	3	7.3
10893	5523	11	188.23
6261	1806	3	25.11
12626	16	4	7.15
7210	155	4	9.53
920	115	29	6.67
411	430	7	8.74
21352	105	4	10.25
346	345	10	8.86
119	21336	4	14.82
7052	238	3	11.11
9968	184	3	10.8
7024	258	3	11.84
349	8064	3	15.84
1149	1596	3	13.24
4826	171	6	19.55
13843	148	3	8.9
163	329	30	12.13
1117	257	6	10.22
1725	174	7	9.39
611	1429	3	8.57
286	3309	5	18.69
107	1027	51	47.47
109	1768	25	15.94
106	379	83	9.89
801	214	8	7.9
256	201	25	8.92
8	13176	3	6.96
322	1640	4	8.4
23789	171	3	19.9
5531	10088	12	206.05
319	506	10	15.03
118	19813	4	12.04
5968	7342	4	48.7
4215	162	6	13.99
29321	101	3	6.69
3860	4569	3	27.8
7214	214	3	10.21
3438	131	10	15.7
111	8220	8	16.03
290	4366	7	34.81
374	1240	4	8.24
19978	107	4	9.65
720	9910	5	43.79
136	6616	5	9.13
5649	59	5	8.37
162	4678	4	7.24
137	4634	10	24.07
11565	148	11	73.04
113	20754	3	7.24
120	11786	4	7.59
125	10943	4	8.76
126	10548	6	17.48
122	12066	4	8.16
32969	686	3	36.23
107	4216	14	17.85
36949	16334	3	58.93
109	5456	11	14.42
4456	6615	3	31.36
12	13057	8	6.73
1762	422	4	11.96
168	19348	3	14.66
1284	202	11	23.77
215	14065	3	16.04
119	1030	29	16.6
1120	34431	3	39.49
201	608	11	9.19
116	1114	35	22.13
117	258	110	7.32
368	7943	17	179.9
1663	105	24	7.35
188	15239	4	22.11
647	103	93	12.42
1664	480	3	7.91
131	10579	4	9.09
279	9918	4	23.04
466	1691	3	7.88
333	4463	7	38.06
103	9676	9	10.43
132	8858	6	16.88
159	9374	4	13.82
1451	113	29	23.06
942	1055	3	9.43
3563	365	4	15.93
2022	174	7	11.33
104	11750	8	15.42
3115	477	3	11.65
7621	235	4	18.17
3114	102	28	12.95
1038	143	16	10.25
172	7059	3	7.74
4521	2316	4	34.63
398	160	25	10.64
397	544	7	11.23
142	3141	11	20.71
14262	153	3	10.78
146	3604	6	7.31
32824	797	3	37.33
2813	659	3	13.18
29684	101	3	6.69
201	458	16	14.5
2654	111	28	51.88
1727	151	12	15.88
1636	473	4	12.58
139	249	64	7.19
21077	57	3	12.08
14877	556	8	92.95
142	651	25	13.6
10686	112	8	20.63
28360	102	4	8.88
11851	8	4	10.89
227	4543	4	12.74
4108	101	36	80.35
1046	103	56	9.08
561	17147	3	25.33
1999	1352	4	23.17
137	384	36	6.7
59	646	22	9.67
226	2807	6	17.67
136	252	208	356.62
13	1896	10	11.3
7989	105	7	7.21
125	15075	4	11.71
320	2515	3	7.06
2714	923	8	56.15
609	1398	3	8.43
10608	169	3	10.01
106	687	46	9.24
196	338	18	8.38
607	112	51	12.58
104	29311	3	9.17
1309	509	3	6.98
2299	119	24	39.64
29680	104	3	9.17
3323	862	3	15.91
3052	8088	16	249.78
223	1319	7	12.26
320	161	29	7.5
997	39	14	20.9
124	4632	7	8.68
32559	34040	3	68.49
211	5776	3	8.63
554	1984	3	9.97
335	5948	4	19.75
25273	3105	3	41.94
193	9371	3	10.8
869	1829	8	48.47
22966	139	3	11.9
389	168	20	6.77
1446	207	7	11.46
241	199	46	43.54
15	616	3	11.18
242	1316	5	6.77
846	1004	4	13.56
245	1680	18	76.51
341	158	69	113.06
136	12398	3	6.84
812	1094	3	9.16
120	3579	11	12.06
101	33326	3	6.69
626	12	154	8.99
19165	125	3	8.78
104	34458	3	9.17
120	1202	44	68.01
125	1071	18	7.29
178	361	19	6.98
142	8558	4	8.7
110	25331	3	8.32
132	6323	7	16.18
513	1821	8	39.8
354	3342	3	9.61
3604	290	3	8.46
3129	189	4	7.06
248	6439	3	11.16
103	5823	13	9.34
8435	109	6	7.21
2966	3239	3	23.53
1171	238	9	18.73
154	240	67	37.28
12	417	264	31.79
1616	103	37	7.22
102	1205	67	18.38
105	1855	24	9.9
101	278	301	10.53
252	3516	6	22.24
2831	323	3	7.9
140	12775	3	7.66
2320	135	16	27.82
171	12383	3	12.39
12	2255	47	12.24
247	122	140	51.27
4210	127	7	8.28
38275	127	3	17.14
157	3891	5	8.3
661	2776	3	13.4
1334	1333	3	13.14
133	2757	8	7.4
14827	101	8	17.85
133	293	57	10.75
189	991	11	16.15
4879	104	15	13.53
12	649	179	47.75
14	247	932	19.73
103	4010	19	10.47
11307	113	5	8.72
1299	166	12	18.39
3342	162	14	49.92
213	18941	5	38.64
121	19161	3	7.43
4208	154	6	12.27
15119	117	8	38.12
182	7620	3	8.98
10836	202	3	13.08
12	6322	17	9.66
15750	5760	7	118.96
7670	16	6	9.2
18991	196	3	17.1
218	4688	3	7.58
33744	26227	3	63.99
1980	2371	3	18.83
991	145	14	6.8
1083	12	105	32.85
142	11225	3	6.66
2283	493	5	22.26
2376	127	55	260.09
8	2751	9	9.21
12261	129	4	10.46
305	163	39	23.19
206	370	23	24
125	250	112	40.7
15394	331	3	19.98
6978	191	4	14.18
174	1195	16	33.85
17	110	46	8.6
152	1865	9	10.19
178	700	11	7.93
689	148	18	8
3208	1062	7	52.11
210	5371	5	19.45
33492	103	3	8.01
517	1537	3	7.98
10460	12	12	17.55
4962	106	9	7.06
871	221	13	26.23
966	1885	3	13.09
365	806	9	23.14
361	1331	4	8.17
178	6275	4	11.93
124	7108	5	7.54
5696	165	4	9.21
900	442	4	7.38
4573	208	4	11.66
903	1552	3	11.46
5	433	5	16.21
2083	6702	8	89.33
308	346	12	10.37
4709	59	6	10.05
121	2549	11	6.79
10722	770	3	23.61
2760	371	4	14.15
2156	184	7	13.64
135	14731	3	7.98
1093	4236	7	57.85
22280	20289	5	109.03
2187	1271	6	40.26
104	18302	6	18.33
751	2212	3	12.73
6472	194	3	8.66
2431	2699	3	20.93
36052	104	3	9.17
13912	150	5	23.07
3139	279	3	7.46
18875	125	3	8.78
1065	257	5	6.66
5768	6484	3	33.18
10925	13154	3	44.81
1574	968	3	12.12
10362	122	9	33.52
358	216	17	11.75
339	5525	3	12.84
122	6379	6	8.25
13559	132	3	7.23
1950	125	17	20.35
160	148	165	44.3
664	700	4	8.74
219	3956	4	11
184	789	21	42.66
103	185	614	99.74
21638	122	3	9.1
5361	144	6	11.59
122	33820	3	15.51
760	212	8	7.07
103	2554	33	23.07
791	1341	3	9.92
25002	107	3	8.33
1145	3505	3	18.11
29128	102	3	6.66
155	3734	6	10.5
9	2856	9	9.99
1746	115	19	9.12
722	113	82	105.29
144	8655	5	13.4
108	25174	3	8.32
179	23244	3	17.52
382	1091	4	7.32
825	4471	10	85.76
268	11423	3	15.66
2468	20108	5	74.44
2072	652	5	23.94
21969	113	4	13.26
446	2366	4	14.8
515	179	26	39.02
2549	175	5	7.47
102	4798	18	9.17
32971	103	3	8.01
101	5922	15	13.11
12	6054	20	15.38
139	12346	3	6.88
929	949	3	8.93
366	15237	3	20.94
13519	136	7	33.57
2390	451	4	14.78
614	8863	3	20.46
3001	114	24	45.5
541	2	43	13.68
513	151	21	7.29
1562	107	26	14.12
131	5643	10	26.74
6547	145	6	14.38
4469	104	25	46.21
6519	12	16	8.64
104	4701	13	6.99
599	5424	3	16.79
110	28111	4	16.74
23024	121	3	8.85
220	3855	4	10.9
127	565	29	7
214	3128	4	8.74
1334	3110	3	18.45
2676	377	3	8.81
664	361	10	23.1
7466	107	7	8.16
2675	261	5	14.98
29222	2540	3	44.66
105	12	8941	674.9
12	2059	49	9.83
186	3496	16	78.94
786	57	18	7.17
103	2849	30	22.72
1782	125	14	11
252	671	13	24.71
12	3771	30	13.56
155	3454	8	17.15
9	2543	11	13.57
102	36964	3	6.66
19349	660	3	27.61
33550	33549	3	68.49
175	6746	3	7.62
869	130	26	19.96
1258	5712	4	32.22
245	4986	3	9.06
13732	5594	3	38.68
2979	208	4	8.11
394	343	13	20.61
5255	315	3	11.52
141	28748	3	14.37
683	2465	3	12.35
621	3046	6	34.73
4708	535	5	30.8
122	2194	15	13.45
306	442	10	11.37
129	20408	3	10.93
2855	135	10	13.21
778	122	69	115.28
211	2866	6	16.57
622	278	11	18.75
1130	103	67	29.73
123	105	1527	326.14
122	480	50	16.93
10117	180	5	24.3
551	5892	3	17.06
11109	145	3	6.9
8	12735	3	6.96
135	3518	8	10.69
736	103	77	7.6
142	20297	4	20.21
1892	10330	3	29.34
9779	104	10	17.98
103	29149	3	8.01
801	797	3	6.93
762	193	32	93.23
106	2797	17	13.72
108	204	207	12.66
112	1685	28	24.57
3632	4315	3	26.75
1461	6317	22	306.29
137	120	437	6.9
161	501	23	16.64
13294	16	4	8.06
667	321	6	7.07
1492	130	17	16.52
567	115	64	30.76
1365	3653	3	19.36
26185	107	4	16.76
1458	3214	5	38.44
501	161	23	16.64
1520	932	14	98.43
7151	103	10	7.95
344	232	16	10.95
642	6624	3	18.59
2989	187	4	6.68
8203	142	4	8.19
15147	259	3	17.62
5164	177	4	10.2
103	25161	4	10.68
2451	290	4	10.23
1701	437	7	28.87
14352	34553	3	57.9
236	3840	4	11.5
2208	137	12	14.99
144	1660	14	16.6
171	506	45	112.37
1156	8	41	87.44
119	595	55	32.64
5403	114	8	8.17
16	201	320	257.83
1844	14159	8	114.71
201	160	89	55.14
3836	190	4	8.51
7752	5750	12	186.8
9791	101	9	7.21
267	255	30	34.27
12729	150	3	9.04
593	2970	7	41.82
3493	289	4	13.22
2056	3909	3	22.68
254	22454	5	46.61
461	1037	4	8.78
557	207	25	51.96
12002	113	5	9.79
10017	167	3	9.33
2467	29312	3	44.46
2543	17399	6	89.64
124	27828	4	22.09
120	27268	3	10.69
12901	136	5	18.67
9830	418	4	27.75
938	1310	5	23.15
403	1783	4	11.57
35422	101	3	6.69
2600	1287	4	24.81
464	3044	3	11.46
12662	6417	4	55.1
199	5125	4	11.61
8640	1843	3	27.76
118	115	1503	378.24
262	3566	3	7.37
1638	301	4	7.65
117	499	84	71.85
205	3340	4	8.89
21722	1007	5	64.73
10808	186	3	12.62
4056	9717	6	78.27
331	232	16	9.44
475	945	6	16.64
767	8005	3	22.1
473	160	22	12.24
36423	102	3	6.66
12582	112	10	43.7
2990	477	6	31.21
2893	1252	7	54.07
442	416	9	15.41
319	4950	3	11.22
1874	1389	4	22.7
1934	194	5	6.75
407	255	15	16.76
105	25258	3	7.03
16410	35443	3	58.93
136	2928	8	8.84
13	3307	13	33.97
2167	2932	4	30.25
260	1982	4	7.45
1272	408	5	14.43
605	2271	6	30.68
108	865	43	16.78
111	1282	40	41.72
1215	9	17	12.89
8422	21130	5	89.94
59	207	83	12.5
5486	297	4	17.25
5008	128	11	27.06
1488	1009	3	12.01
4972	119	9	11.86
140	21512	3	12.02
31107	27061	3	63.99
504	1957	3	9.2
135	4854	7	12.3
1524	319	12	48.13
342	4122	3	10.68
1068	34509	3	39.16
229	5920	3	9.69
18987	122	5	20.61
34885	101	3	6.69
437	103	135	9.85
104	25948	4	12.22
4212	144	35	221.64
1872	5539	25	364.58
121	12832	4	8.79
109	2276	25	26.22
1787	411	3	7.23
291	1378	5	10.02
255	1398	5	7.86
4790	378	3	12.54
1275	110	25	6.63
4343	355	6	31.55
7397	14826	3	42.06
3767	513	17	142.62
1211	313	8	21.87
5910	198	4	13.4
139	16922	4	17.14
6962	120	6	8.55
37605	7851	3	53.04
117	17128	6	23.04
940	379	6	14
37181	109	3	12.51
1224	7042	14	166.91
127	8450	4	7.29
371	2005	3	7.16
1486	12	67	10.44
977	1073	5	21.22
2503	102	46	46.07
107	23601	3	8.33
477	12757	3	22.35
20354	143	3	12.29
144	4229	9	19.8
1006	544	5	14.61
7045	16	7	12.1
10681	115	5	7.88
677	166	19	21.59
170	224	41	12.36
2174	272	4	8.47
616	1654	4	14.97
5886	154	7	21.79
264	2197	4	8.18
198	1958	6	10.79
434	6049	3	15.4
12	13761	8	6.73
10239	1628	3	28.37
649	489	5	9.13
7898	163	3	7.27
144	309	52	15.4
7387	343	3	14.88
372	7297	18	190.67
22980	37297	3	61.76
153	16348	3	11.75
116	263	147	27.47
138	16886	3	9.21
262	2166	4	8.13
129	15180	3	7.41
128	15056	3	7.07
4288	108	12	11.87
12347	12	9	7.97
1632	2567	3	18.34
11225	143	3	6.66
10299	104	7	7.54
6242	150	4	7.18
5980	26133	3	46.46
1255	741	7	32.43
6463	3117	5	53.92
3197	2280	9	86.67
329	140	59	26.51
429	112	222	449.71
4675	177	5	13.58
16898	127	3	8.05
269	5930	3	11.13
4223	4516	4	40.29
6663	103	12	10.02
531	1526	5	18.29
528	623	6	13.26
1035	161	13	13.78
146	4262	6	9.18
7109	136	7	19.05
1006	772	3	8.21
1607	432	4	11.62
131	11768	4	10.69
3145	119	13	14.06
7651	2944	3	29.96
4005	3188	3	25.51
4214	171	6	17.68
3290	104	24	21.44
106	3230	15	13.49
110	2735	15	8.49
27120	146	4	25.71
25106	105	3	7.03
111	397	78	13.3
5880	131	5	6.88
609	825	7	23.53
108	1747	21	8.55
1658	8	13	10.3
16	61	5	19.16
138	1231	128	787.65
507	4185	6	36.95
671	13	20	10.22
108	5475	9	8.6
4141	114	10	9
3500	3412	3	24.85
13	5009	5	8.18
3055	162	5	7.23
503	1521	6	23.74
59	8169	4	8.37
1965	247	4	6.87
518	12367	3	23.15
3982	690	3	15.59
5446	267	6	29.02
3315	18829	6	93.31
104	17847	6	18.33
17155	108	5	13.08
151	301	47	16.2
126	1752	33	74.11
2064	11122	3	30.75
2827	2351	3	21.2
623	212	13	16.23
6920	138	7	18.24
122	271	92	11.4
306	1	62	96.2
102	35716	3	6.66
1261	112	25	8.22
2	13540	4	9.01
336	148	78	93.05
394	142	38	13.13
1925	332	4	9.86
361	179	36	43.76
362	1352	5	12.37
175	4926	4	9.53
243	6422	3	10.72
12	20770	5	7.31
7008	113	9	16.52
2110	120	33	71.57
1000	138	19	13.64
102	37206	3	6.66
19623	514	3	25.99
315	762	6	8.29
2349	147	8	7.52
114	13165	4	6.9
102	2743	33	15.81
37191	102	3	6.66
252	976	8	13.95
103	3122	22	8.43
141	13627	3	7.86
139	14387	3	8.33
149	19012	3	11.91
183	3102	5	10.79
5294	102	16	7.81
196	31733	3	25.33
22148	12	5	7.31
144	14821	3	8.82
1650	496	3	8.18
310	3366	3	8.54
131	1979	25	54.86
106	27345	3	8.34
4058	137	6	7.07
2006	13	9	8.73
113	10561	6	11.75
4721	20	3	34.94
1050	199	7	6.88
116	10932	11	49.19
448	194	14	7.9
8819	101	10	7.19
25709	3291	4	62.02
1400	754	3	10.09
418	12	243	14
281	4517	23	188.26
102	5004	18	11.45
101	6192	17	20.66
4148	206	5	15.67
8466	131	4	7.3
1175	4568	4	29.33
9	4614	7	11.15
126	21478	3	10.2
3061	513	3	12.16
158	6284	4	9.48
1406	1344	3	13.4
2455	837	4	20.76
892	230	7	8.02
111	25824	3	8.9
11857	107	5	8.4
19955	163	3	14.27
159	2454	8	15.06
314	179	26	12.43
3821	284	3	8.73
103	2284	29	10.08
104	2648	40	59.23
252	105	206	26.82
1296	140	15	12.15
37285	45	3	23.46
101	1226	96	95.79
18754	34239	3	60.17
9616	205	3	12.2
477	4840	3	14.46
105	668	62	15.22
1139	263	6	9.65
1046	27633	3	34.62
154	1141	16	21.85
2702	157	6	7.73
133	1885	10	6.95
513	4662	3	14.91
9	635	26	10.01
8795	106	7	10.73
348	15023	4	30.46
166	8398	3	8.37
1923	237	5	9.79
2430	173	11	30.46
867	460	4	7.57
458	2	47	10.81
14137	103	6	8.25
1377	85	9	7.4
360	762	5	7.15
2496	109	21	19.07
12	23213	5	7.31
2046	129	13	13.9
2280	7168	3	27.34
31000	103	3	8.01
1063	723	3	7.9
2373	8047	10	127.57
4508	318	4	16.38
10596	138	4	10
245	2947	8	30.25
24257	109	3	8.27
123	671	29	10.58
101	34197	3	6.69
1741	13	75	415.05
277	3771	3	8.32
12158	219	3	14.62
272	12	805	863.85
5319	576	25	294.19
751	257	8	11.84
334	174	33	26.8
1401	34007	3	41.01
123	7989	10	34.61
113	25013	3	9.25
29781	59	3	19
873	767	3	7.17
105	23403	4	10.25
3105	436	8	47.87
6076	215	4	14.55
254	8596	3	13.18
967	3786	3	17.5
1030	1101	11	66.22
1567	115	23	13.54
11037	9	6	21.17
2532	167	7	12.44
1853	9541	13	187.29
149	202	75	12.82
36977	21807	3	61.76
16446	133	3	8.96
124	122	587	27.88
125	491	37	9.44
1137	120	48	77.48
122	3400	12	15.51
306	1579	4	7.7
305	461	10	12.26
132	35031	3	18.08
6174	5138	3	32.2
101	20175	5	11.16
1357	362	5	12.37
241	17	9	10.38
8709	141	5	13.1
2101	638	6	30.61
1496	1336	4	20.53
313	6308	4	19.41
548	118	138	275.7
18384	131	4	16.08
449	408	6	7.14
1943	186	51	329.3
9397	152	3	6.97
5173	141	5	7.72
4570	279	3	10.12
12	6560	17	9.66
7277	1075	3	23.06
4748	109	17	34.73
4719	521	30	348.77
2768	190	6	13.36
158	3451	6	11.28
218	257	25	17.05
123	35998	3	16.49
2802	104	23	12.42
757	12	135	18.02
102	1662	44	8.2
103	2032	32	9.37
14	488	345	26.84
1652	397	8	32.34
628	1124	19	116.7
1142	595	4	11.67
3789	108	20	34.68
310	1080	5	8.13
3276	683	5	28.91
12	2557	45	18.03
102	3300	28	16.08
281	3653	6	25.24
188	163	57	8.54
189	539	12	7.46
14	828	176	18.46
251	3873	3	7.62
101	582	119	9.23
28681	109	3	8.27
12	212	709	38.89
155	910	12	6.93
484	138	36	18.55
574	491	11	32.51
111	26907	3	8.9
15022	114	4	7.95
896	2866	3	15.35
415	3046	3	10.55
128	5871	6	9.28
9009	59	5	15.97
16019	211	3	16.72
546	202	11	7.57
9	7751	4	6.67
6565	13335	5	73.62
9333	102	10	8.64
22381	113	3	7.24
5196	4289	3	29.37
102	8013	11	8.54
1406	463	5	16
21	2038	14	26.78
473	10794	3	20.32
1200	129	28	43.58
147	118	598	157.98
6377	158	9	38.15
901	6459	3	20.91
120	1442	19	9.84
6435	1662	3	24.79
308	3263	3	8.43
103	34356	3	8.01
5412	121	7	8.42
717	222	11	15.26
102	36342	3	6.66
126	2562	11	10.25
8773	106	6	7.33
178	2620	5	7.89
240	293	16	7.14
147	2600	8	8.87
16993	116	5	14.43
3968	139	7	9.98
426	283	17	30.12
392	1083	5	11.3
2944	2011	18	198.44
6718	235	4	16.76
17397	137	3	10.27
35449	102	3	6.66
934	12	116	28.06
25843	122	3	11.17
2498	261	4	9.81
239	6228	3	10.24
4448	114	17	36.28
688	5061	5	34.82
186	21828	3	18.6
4540	131	9	17.36
11066	503	5	42.06
28949	1112	3	34.83
133	21786	3	11.59
121	6030	6	6.89
1603	125	25	38.28
487	508	5	6.82
488	57	29	9.24
109	720	47	12.63
193	308	25	13.74
5946	9	5	7.62
1241	178	8	9.07
191	2645	5	9.18
114	35669	3	13.63
261	890	6	7.92
12335	175	3	11.94
16499	57	3	9.43
26033	215	3	22.03
102	30461	3	6.66
946	6	5	18.48
162	7452	3	6.83
26405	119	3	10.41
112	6915	8	10.9
2419	186	5	8.92
1430	173	7	7.22
566	1148	3	6.8
13479	157	4	16.77
1078	815	5	19.58
11339	3795	3	34.45
1588	226	5	7.62
5520	302	3	11.54
533	310	7	6.88
505	298	8	8.03
1016	729	4	12.35
4523	266	3	8.98
224	7114	19	171.39
2847	280	3	7
3868	278	5	19.4
5213	185	3	6.63
